doc_id,title,date,address,Categories,Economic Cooperation,Belt and Road Initiative (BRI),Diplomatic Relations,Technology and Innovation,Cultural Exchange,Geopolitical Strategy,Trade Agreements,Infrastructure Development,Other_1,Other_2,Other_3
782,"King, Crown Prince Offers Condolences to Egyptian President on Sinai Terror Victims",8-Jul-17,https://saudiembassy.net/news/king-crown-prince-offers-condolences-egyptian-president-sinai-terror-victims,News,4.909687238656897e-4,0.0010385001498611642,0.11546675352235086,4.7735070569228263e-4,0.001540275903971415,0.04379300456655117,5.901787715607281e-4,0.0011254065976288434,0.8345195056433165,4.175975350717308e-4,5.404578801297486e-4
783,"In a Joint Press Conference, Foreign Ministers of Saudi Arabia, Egypt, UAE, Bahrain Condemn Qatar's Support for Terrorism, Extremist Groups",5-Jul-17,https://saudiembassy.net/news/joint-press-conference-foreign-ministers-saudi-arabia-egypt-uae-bahrain-condemn-qatars-support,News,0.3512209216031411,0.016594907263702205,0.058838648749094766,0.032982784148932194,1.993460971333504e-4,0.15929914614933244,7.63823120378891e-5,0.33484252987726926,0.018387169777983298,5.404644620773206e-5,0.027504117575165844
784,"KSrelief Distributes 50,000 Food Baskets in Hadramout",4-Jul-17,https://saudiembassy.net/news/ksrelief-distributes-50000-food-baskets-hadramout,News,0.001093794137778952,0.0023136002779505878,0.005377863845644763,0.0010634555281645553,0.947914966856416,0.003114956026004081,0.0013148171139946204,0.033989996150714595,0.0016821668615591156,9.303357089959019e-4,0.001204047492776902
785,KSrelief Distributes Relief Aid in Yemeni Governorates,4-Jul-17,https://saudiembassy.net/news/ksrelief-distributes-relief-aid-yemeni-governorates,News,9.714574061284295e-4,0.002054832849442559,0.004776370142749594,9.445120550942834e-4,0.953740480545522,0.002766559992148712,0.0011677597995616725,0.030188343815718617,0.0014940228691696189,8.262811835187034e-4,0.0010693793409458482
786,Saudi Foreign Minister: Demands on Qatar to Stop Funding Terrorism are Non-Negotiable,27-Jun-17,https://saudiembassy.net/news/saudi-foreign-minister-demands-qatar-stop-funding-terrorism-are-non-negotiable,News,0.6071419531219047,3.8123314163794684e-4,8.861599597456785e-4,1.7523532299777597e-4,5.654348937154739e-4,0.02126410786676959,2.1665447736353232e-4,0.2961124352952882,2.7718606515707e-4,0.07278119790469101,1.9840195072903382e-4
787,Kingdom Condemns Terror Bombings in Afghanistan and Somalia,23-Jun-17,https://saudiembassy.net/news/kingdom-condemns-terror-bombings-afghanistan-and-somalia,News,0.0011293491936070442,0.002388806556906753,0.07056501327600793,0.001098024392056405,0.0035430145863188265,0.0032162113094082504,0.00135755677978469,0.002588712827784673,0.911909547257755,9.605773577026549e-4,0.001243186462667787
788,Saudi Arabia Donates $66.7 Million to Combats Cholera in Yemen,23-Jun-17,https://saudiembassy.net/news/saudi-arabia-donates-667-million-combats-cholera-yemen,News,0.0014620224158936749,0.003092479060685167,0.007188333910732452,0.0014214702445194856,0.9724619558801916,0.004163613039459721,0.001757453278515601,0.003351271868751691,0.0022484721520513026,0.0012435353362016503,0.0016093928129976513
789,Saudi-Iraq Joint Statement,20-Jun-17,https://saudiembassy.net/news/saudi-iraq-joint-statement,News,0.13830792072912648,2.0313772824723605e-4,0.484213778486199,0.02497151216139392,0.025179427596075395,0.20759132385400092,0.06645714726952168,0.05274065310192825,1.4769688525996953e-4,8.168493245519287e-5,1.0571725579197218e-4
790,King Salman Chairs Cabinet's Session,19-Jun-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session,News,2.3834936822007222e-4,5.041580911039305e-4,0.12465968916172182,2.3173826272544003e-4,7.477539214832318e-4,0.09672484516938647,0.15121604042072553,5.463483486759049e-4,0.5080386100821562,2.027300392393941e-4,0.11688973713456186
791,King Salman Holds Talks With Iraqi Prime Minister,17-Jun-17,https://saudiembassy.net/news/king-salman-holds-talks-iraqi-prime-minister,News,9.2000771679541e-4,0.0019460061411708776,0.9843082609882824,8.944894277517643e-4,0.002886264743078386,0.0026200392582294793,0.0011059136717499769,0.0021088568457045837,0.0014148974108733636,7.825202219720921e-4,0.0010127435743916742
792,Saudi Arabia Condemns Terror Attack in Mogadishu,15-Jun-17,https://saudiembassy.net/news/saudi-arabia-condemns-terror-attack-mogadishu,News,0.0011672934297564832,0.0024690664451890456,0.00573923823169613,0.0011349161674841293,0.003662053925882889,0.0033242706077382107,0.001403168407552271,0.002675689231023441,0.9761464969701907,9.928511436200654e-4,0.0012849554398665839
793,KSrelief's First Shipments of Anti-Cholera drugs Arrived in Yemen,10-Jun-17,https://saudiembassy.net/news/ksreliefs-first-shipments-anti-cholera-drugs-arrived-yemen,News,0.00085229933971603855,0.001802788953749752,0.004190505001273,8.286590805034967e-4,0.9839464453039612,0.002427216303790709,0.0010245234632363985,0.001953654588257505,0.0013107674066623837,7.249302982200698e-4,9.382102606294042e-4
794,King Chairs Cabinet's Session,24-Jul-17,https://saudiembassy.net/news/king-chairs-cabinets-session,News,0.021488441164184736,3.913850976865438e-4,0.1340560524875122,0.1599554554034648,5.804920059189928e-4,0.2135610197338808,0.2718408651047894,4.2413799478886093e-4,0.10147575133065667,0.016134937582629048,0.08009146209448793
795,King Salman Chairs Cabinet's Session,17-Jul-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-5,News,2.3198334340607184e-4,4.906926351553193e-4,0.17474777222502025,2.255488125839093e-4,7.277823140295332e-4,0.21433102599484277,0.32746161951587394,0.0339177518885905,0.24741314087428143,1.973153638409276e-4,2.5536703237527515e-4
796,King Salman Chairs Cabinet's Session,10-Jul-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-4,News,1.1037691593032768e-4,2.3346995065660407e-4,0.1848080831071929,1.073153872137347e-4,0.13695682590670832,0.15280983340830728,0.314654643494587,2.5300778517186467e-4,0.20985105924092368,9.388200465888296e-5,1.2150279864931572e-4
797,King Salman Chairs Cabinet's Session,19-Jun-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session,News,2.3834936822007222e-4,5.041580911039305e-4,0.1315201222433947,2.3173826272544003e-4,7.477539214832318e-4,0.1310270105777509,0.13749517425737975,5.463483486759049e-4,0.5080386100821562,2.027300392393941e-4,0.08944800480787032
798,King Salman Chairs Weekly Cabinet's Session,6-Jun-17,https://saudiembassy.net/news/king-salman-chairs-weekly-cabinets-session,News,0.15572999822669653,2.5989146991683233e-4,0.14913818520628289,1.1946014315432684e-4,3.854641415450204e-4,0.08169000013295048,0.23002186555031703,0.035646897215698005,0.31847627279564794,1.0450652052187696e-4,0.028427458597268987
799,King Salman Chairs Cabinet Session,22-May-17,https://saudiembassy.net/news/king-salman-chairs-cabinet-session,News,0.333819345185539,3.1436827182222693e-4,0.21034439428002563,1.445006208440752e-4,0.013299752006112995,0.18436993538659582,0.20979231404752616,0.04739680353850186,2.2857011828049785e-4,1.2641251465902282e-4,1.6360403009263642e-4
800,King Salman Chairs Cabinet's Session,15-May-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-0,News,2.876915909100289e-4,6.085270726034949e-4,0.23327283721570938,2.7971187830735624e-4,9.02551229261482e-4,0.23267764335954455,0.37297530418638386,0.06690469207236956,0.09152965230191654,2.4469847748949153e-4,3.1669061550430633e-4
801,"King Salman Names New Ministers, Governors, Ambassador to the US",22-Apr-17,https://saudiembassy.net/news/king-salman-names-new-ministers-governors-ambassador-us,News,2.636742410226247e-4,5.577254222234996e-4,0.5021942585488682,0.08373933568380171,0.01600592629215418,7.50903335104053e-4,3.1695489365125086e-4,6.043984393450216e-4,4.055096431543021e-4,0.394871061159903,2.902523407721019e-4
802,King Salman Chairs Cabinet's Session,17-Apr-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-1,News,4.7100074080948283e-4,9.962637458128104e-4,0.3412372770182746,4.5793657534181373e-4,0.0014776319886722431,0.08268249824489958,0.2988171002604759,0.1637619580590987,7.243610205923636e-4,0.10885549520166768,5.184771443548635e-4
803,King Salman Chairs Cabinet's Session,3-Apr-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-2,News,1.9766694314327408e-4,4.1810636828476354e-4,9.718701813194052e-4,1.9218424762081288e-4,6.201242864068097e-4,0.19400479864418796,0.49522122789212836,4.530954236657681e-4,0.30753520717601485,1.681272639362186e-4,2.1759157329167525e-4
804,King Salman Chairs Cabinet Session,20-Mar-17,https://saudiembassy.net/news/king-salman-chairs-cabinet-session-0,News,3.705349346448186e-4,7.837578372155284e-4,0.40709724960482174,3.602573930650913e-4,0.06515330754896591,0.0010552260134257198,0.43771627666206386,0.02217963251278451,0.06456071143447228,3.151615731188014e-4,4.07884485421798e-4
805,Vice Custodian of the Two Holy Mosques Chairs Cabinet Session,13-Mar-17,https://saudiembassy.net/news/vice-custodian-two-holy-mosques-chairs-cabinet-session,News,1.8117437358101165e-4,3.832211808391154e-4,0.16776308961175876,1.7614913308798018e-4,5.683835007793437e-4,0.12567018791630596,0.47997567133324215,4.1529088399757454e-4,0.0889295454361729,1.5409937160537442e-4,0.13578318725862978
806,Vice Custodian of the Two Holy Mosques Chairs Cabinet Session,6-Mar-17,https://saudiembassy.net/news/vice-custodian-two-holy-mosques-chairs-cabinet-session-0,News,4.301777257821063e-4,9.099146462410164e-4,0.5716800368491233,4.1824586983541635e-4,0.0013495612922762499,0.0012250794303018146,0.4214999147329595,9.86060470280775e-4,6.615785273460335e-4,3.65891245607151e-4,4.7353921024679104e-4
807,Crown Prince Chairs Cabinet Session,27-Feb-17,https://saudiembassy.net/news/crown-prince-chairs-cabinet-session,News,1.987979977669929e-4,4.204987821782287e-4,0.35002078138495263,1.9328393013940117e-4,0.023511761185131576,0.13217265492798788,0.4694447840517949,0.023343776579541,3.0573523155553854e-4,1.690892918616994e-4,2.1883663709010417e-4
808,King Salman Chairs Cabinet's Session,2-Jan-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-3,News,1.0106548070534293e-4,2.1377434397837805e-4,0.11103805708515159,0.18045487189404139,0.017770929894346376,0.0235596394135706,0.4742848325605941,2.316639599418524e-4,0.1921479505016859,8.596208591677294e-5,1.1125278006760785e-4
809,Deputy Custodian of the Two Holy Mosques Chairs Cabinet's Session,5-Dec-16,https://saudiembassy.net/news/deputy-custodian-two-holy-mosques-chairs-cabinets-session,News,0.11598004951655135,0.20553276094830764,0.20573068419332124,6.868944671766e-5,2.216414438581411e-4,0.06934013814562572,0.40068408111993165,0.002195441151693094,1.0865250868243065e-4,6.009113067746649e-5,7.777039463359072e-5
810,Four Royal Orders Issued,26-Sep-16,https://saudiembassy.net/news/four-royal-orders-issued,News,0.0035584570131603484,0.007526870779761666,0.017495885794574915,0.00345975595560019,0.01116365529260958,0.010133933556206712,0.004277514404875099,0.008156753791683116,0.005472618895156923,0.0030266752343291606,0.9257278792820425
811,Vice Custodian of the Two Holy Mosques Chairs Cabinet's Session,25-Jul-16,https://saudiembassy.net/news/vice-custodian-two-holy-mosques-chairs-cabinets-session,News,1.413661007789625e-4,2.9901847044008914e-4,0.2773839443980421,1.3744502386319902e-4,4.4349627192911934e-4,0.12247121617570253,0.33789313456131337,3.2404170523340814e-4,0.2606304815165678,1.2024011379622242e-4,1.5561566233312097e-4
812,"Saudi Arabia Announces Budget for 2016???€?""December 28","2015""",https://saudiembassy.net/news/saudi-arabia-announces-budget-2016%E2%80%8E,News,3.786108116269626e-4,0.17516230989186837,0.0018615179265390675,0.5997356620798983,0.05567574398888486,0.0010782248582740554,0.05494307604296319,0.10984377663294678,5.822727867605261e-4,3.220305775122634e-4,4.167744027256794e-4
813,Saudi Air Defense Forces Intercept a Missile Launched from Yemen,27-Dec-15,https://saudiembassy.net/news/saudi-air-defense-forces-intercept-missile-launched-yemen,News,9.2000771679541e-4,0.0019460061411708776,0.004523407163175079,8.944894277517643e-4,0.002886264743078386,0.0026200392582294793,0.0011059136717499769,0.0021088568457045837,0.0014148974108733636,7.825202219720921e-4,0.980797597399499
814,King Salman Chairs Cabinet Session,21-Dec-15,https://saudiembassy.net/news/king-salman-chairs-cabinet-session-13,News,0.06275829007638803,0.06817509652554672,0.12604501247655406,1.7614913308798018e-4,0.04750122027788461,0.2768982175314229,0.36525095921142925,4.1529088399757454e-4,2.7863152386294835e-4,0.05230169579061123,1.9943656921456995e-4
815,King Salman Chairs Cabinet Session,7-Dec-15,https://saudiembassy.net/news/king-salman-chairs-cabinet-session-14,News,1.4252596403266485e-4,0.14388332650808716,7.00758216343481e-4,0.07398066941240374,0.0906985865336663,0.19321581098762167,0.29553971297073856,0.07006645835399171,0.07406129009430742,1.212266451417484e-4,0.05758963431366553
816,Crown Prince Chairs Cabinet Session,16-Nov-15,https://saudiembassy.net/news/crown-prince-chairs-cabinet-session-0,News,0.09785749051995798,0.00951982527237923,0.18774549728311551,2.995560402898901e-4,9.665827351788654e-4,0.26692121355805265,0.4171722933246452,7.062361908796152e-4,0.018210088227733286,2.620586134035092e-4,3.391582343642757e-4
817,King Salman Chairs Cabinet Session,2-Nov-15,https://saudiembassy.net/news/king-salman-chairs-cabinet-session-17,News,2.1611022243124702e-4,4.5711770927953294e-4,0.16901123307803467,0.062413331787471396,6.779848736430164e-4,0.04415769946443098,0.30505553714430883,0.08135955198155796,0.3175687607267455,1.8381434866262563e-4,0.01889885866343418
818,King Salman Chairs Cabinet Session,26-Oct-15,https://saudiembassy.net/news/king-salman-chairs-cabinet-session-18,News,2.3044461878890762e-4,0.11324690636541111,0.3593101634426302,0.07318606176488146,7.229549995073275e-4,6.562705258361774e-4,0.21253012764472426,0.09338896767557245,0.14627842316798328,1.9600658880894055e-4,2.5367320585584186e-4
819,Statement Following the Conclusion of Pensacola Naval Air Station Attack Investigation,13-Jan-20,https://saudiembassy.net/news/statement-following-conclusion-pensacola-naval-air-station-attack-investigation,News,0.15044079865884757,2.694195619212376e-4,6.262541265983625e-4,1.2383976836941407e-4,0.004065777075831193,3.627377191851558e-4,1.5311091299347697e-4,0.15793775401469445,0.055188605730163647,0.5573678682655168,0.07346383416587866
820,Saudi State Security Arrest Wanted Terrorist,8-Jan-20,https://saudiembassy.net/news/saudi-state-security-arrest-wanted-terrorist,News,0.1182620028374011,0.03020229296829294,0.0016785918387959347,3.319362151470428e-4,0.08951151219138692,0.08941271853650994,4.1039366938379373e-4,7.825760013838575e-4,0.0791387858489278,0.25578501245843743,0.33448417743433334
821,"Kingdom, UAE, Bahrain, Egypt Add 9 Entities, 9 Individuals to Lists of Terrorist Groups",25-Jul-17,https://saudiembassy.net/news/kingdom-uae-bahrain-egypt-add-9-entities-9-individuals-lists-terrorist-groups,News,0.7361131013524237,2.527408732015368e-4,5.874852355702651e-4,1.1617334306226755e-4,3.7485856597427124e-4,0.09319928942198258,1.4363242806388621e-4,0.05186222880109888,1.8376221921867337e-4,1.0163115111244679e-4,0.11706509660829145
822,Kingdom Condemns Terror Kabul Terror Attack,24-Jul-17,https://saudiembassy.net/news/kingdom-condemns-terror-kabul-terror-attack,News,0.0011672934297564832,0.0024690664451890456,0.00573923823169613,0.0011349161674841293,0.003662053925882889,0.0033242706077382107,0.001403168407552271,0.002675689231023441,0.9761464969701907,9.928511436200654e-4,0.0012849554398665839
823,King Chairs Cabinet's Session,24-Jul-17,https://saudiembassy.net/news/king-chairs-cabinets-session,News,1.8503400502821305e-4,3.913850976865438e-4,0.16068531143645784,0.17060715898304304,5.804920059189928e-4,0.1762800572053569,0.2824925686843676,4.2413799478886093e-4,0.09614989954086754,0.03211249295199643,0.08009146209448793
824,Kingdom Expresses Support for Kuwait???€?™s Against Iranian Diplomatic Mission,20-Jul-17,https://saudiembassy.net/news/kingdom-expresses-support-kuwait%E2%80%99s-against-iranian-diplomatic-mission,News,9.450328206894406e-4,0.0019989393991992474,0.004646448233534526,9.188204093869734e-4,0.0029647739487541863,0.49230879797478266,0.0011359955982687808,0.0021662198011428483,0.3006640730025891,8.038055324064895e-4,0.1914470932792457
825,Crown Prince Discusses Terrorism With Iraqi Minister of Interior,19-Jul-17,https://saudiembassy.net/news/crown-prince-discusses-terrorism-iraqi-minister-interior,News,0.00085229933971603855,0.001802788953749752,0.9854631014995525,8.286590805034967e-4,0.0026738488056817387,0.002427216303790709,0.0010245234632363985,0.001953654588257505,0.0013107674066623837,7.249302982200698e-4,9.382102606294042e-4
826,King Salman Chairs Cabinet's Session,10-Jul-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-4,News,1.1037691593032768e-4,2.3346995065660407e-4,0.15303818788337675,1.073153872137347e-4,0.14013381542908995,0.14010187531878082,0.3337165806288767,2.5300778517186467e-4,0.23208998589759497,9.388200465888296e-5,1.2150279864931572e-4
827,Two Security Officers Injured in Terrorist Attack in Qatif,8-Jul-17,https://saudiembassy.net/news/two-security-officers-injured-terrorist-attack-qatif,News,9.2000771679541e-4,0.0019460061411708776,0.004523407163175079,8.944894277517643e-4,0.002886264743078386,0.10854272615824107,0.0011059136717499769,0.08155087202071329,0.5310283319109314,7.825202219720921e-4,0.2658194608244207
828,King Salman:  Saudi Arabia is Determined to Firmly Face Whoever Harms Its Stability and Security,8-Jul-17,https://saudiembassy.net/news/king-salman-saudi-arabia-determined-firmly-face-whoever-harms-its-stability-and-security,News,6.12060184954594e-4,0.0012946335742015217,0.003009319785448659,5.950834483178817e-4,0.0019201662118985545,0.03697702830029597,7.357391836155977e-4,0.21280682948802787,0.5999188883330332,0.05337155664737942,0.08875869484282672
829,"King, Crown Prince Offers Condolences to Egyptian President on Sinai Terror Victims",8-Jul-17,https://saudiembassy.net/news/king-crown-prince-offers-condolences-egyptian-president-sinai-terror-victims,News,4.909687238656897e-4,0.0010385001498611642,0.12959835412372073,4.7735070569228263e-4,0.001540275903971415,0.04379300456655117,5.901787715607281e-4,0.0011254065976288434,0.8203879050419466,4.175975350717308e-4,5.404578801297486e-4
830,"One Police Officer Martyred, 6 Others Injured in Terror Attack in Qatif",7-Jul-17,https://saudiembassy.net/news/one-police-officer-martyred-6-others-injured-terror-attack-qatif,News,0.001251382103702234,0.0026469313401394166,0.006152677492176471,0.0012166724706813836,0.003925858424987765,0.14763835402880707,0.0015042488794420647,0.002868438674815499,0.5422043191075832,0.0010643734652268529,0.2895267440124381
831,"A Police Officer Martyred, 3 Others Injured in Terror Attack in Qatif",4-Jul-17,https://saudiembassy.net/news/police-officer-martyred-3-others-injured-terror-attack-qatif,News,0.001093794137778952,0.0023136002779505878,0.005377863845644763,0.0010634555281645553,0.0034314706261961243,0.09756330564902606,0.0013148171139946204,0.002507212943040603,0.599855047807365,9.303357089959019e-4,0.28454909636184283
832,Kingdom Condemns Attack on Displaced People Camp in Iraq,3-Jul-17,https://saudiembassy.net/news/kingdom-condemns-attack-displaced-people-camp-iraq,News,0.0011293491936070442,0.002388806556906753,0.0055526775904469125,0.001098024392056405,0.23108618948578244,0.0032162113094082504,0.00135755677978469,0.002588712827784673,0.7493787080438524,9.605773577026549e-4,0.001243186462667787
833,Saudi Foreign Minister: Demands on Qatar to Stop Funding Terrorism are Non-Negotiable,27-Jun-17,https://saudiembassy.net/news/saudi-foreign-minister-demands-qatar-stop-funding-terrorism-are-non-negotiable,News,0.6123296601187243,3.8123314163794684e-4,8.861599597456785e-4,1.7523532299777597e-4,5.654348937154739e-4,0.010888693873130463,2.1665447736353232e-4,0.3013001422921077,2.7718606515707e-4,0.07278119790469101,1.9840195072903382e-4
834,Kingdom Condemns Terror Bombings in Afghanistan and Somalia,23-Jun-17,https://saudiembassy.net/news/kingdom-condemns-terror-bombings-afghanistan-and-somalia,News,0.0011293491936070442,0.002388806556906753,0.03805884543322743,0.001098024392056405,0.0035430145863188265,0.0032162113094082504,0.00135755677978469,0.002588712827784673,0.9444157151005355,9.605773577026549e-4,0.001243186462667787
835,Saudi Arabia Condemns Brussels Train Station Attack,21-Jun-17,https://saudiembassy.net/news/saudi-arabia-condemns-brussels-train-station-attack,News,0.0017579275679945406,0.003718379509866334,0.008643212451638344,0.001709167864158433,0.005515001958963447,0.0050063050093891856,0.0021131519832932872,0.004029550533479386,0.9640769582862376,0.0014952199265344367,0.0019351249084450465
836,King Salman Chairs Cabinet's Session,19-Jun-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session,News,2.3834936822007222e-4,5.041580911039305e-4,0.1315201222433947,2.3173826272544003e-4,0.028189486248174783,0.11044571133273225,0.11005344193068821,5.463483486759049e-4,0.528619909327175,2.027300392393941e-4,0.08944800480787032
837,Kingdom Condemns Terror Attack in London,18-Jun-17,https://saudiembassy.net/news/kingdom-condemns-terror-attack-london,News,9.714574061284295e-4,0.002054832849442559,0.004776370142749594,9.445120550942834e-4,0.0030476736330836566,0.08665121942559915,0.0011677597995616725,0.0022267906712351367,0.8962637234926409,8.262811835187034e-4,0.0010693793409458482
838,Saudi Arabia Condemns Terror Attack in Mogadishu,15-Jun-17,https://saudiembassy.net/news/saudi-arabia-condemns-terror-attack-mogadishu,News,0.0011672934297564832,0.0024690664451890456,0.00573923823169613,0.0011349161674841293,0.003662053925882889,0.0033242706077382107,0.001403168407552271,0.002675689231023441,0.9761464969701907,9.928511436200654e-4,0.0012849554398665839
839,Command of Coalition to Support Legitimacy in Yemen Ends Qatar's Participation,5-Jun-17,https://saudiembassy.net/news/command-coalition-support-legitimacy-yemen-ends-qatars-participation,News,0.2461704484642859,0.001802788953749752,0.004190505001273,8.286590805034967e-4,0.0026738488056817387,0.1741499206909896,0.0010245234632363985,0.001953654588257505,0.0013107674066623837,7.249302982200698e-4,0.56516995324714
840,Saudi Arabia Condemns Series of Attacks in Kabul,4-Jun-17,https://saudiembassy.net/news/saudi-arabia-condemns-series-attacks-kabul,News,9.2000771679541e-4,0.0019460061411708776,0.004523407163175079,8.944894277517643e-4,0.002886264743078386,0.0026200392582294793,0.0011059136717499769,0.0021088568457045837,0.9811997512359807,7.825202219720921e-4,0.0010127435743916742
