Categories,address,title,date,content
newsletters,https://saudiembassy.net/news/saudi-vice-minister-defense-holds-talks-us-officials,Saudi Vice Minister of Defense Holds Talks with U.S Officials,2020/1/1,"His Royal Highness Prince Khalid bin Salman Al Saud, Vice Minister of Defense of Saudi Arabia visited Washington on Monday and held talks with senior U.S. administration officials. The Vice Minister met with President Donald J. Trump at the White House and discussed the importance of strong bilateral relations between the two nations. HRH Prince Khalid also met with Secretary of State Michael Pompeo, Secretary of Defense Mark Esper and National Security Advisor Robert O’Brien.The Vice Minister discussed the latest developments in the Middle East with his American counterparts and the joint efforts to reduce tensions and avoid escalations that could further destabilize the region in light of the Iranian regime’s provocations and destabilizing activities. The Vice Minister also expressed his appreciation for the 75-year partnership between Saudi Arabia and the United States, and reiterated the Kingdom’s commitment to working closely with the United States to reduce instability in the region and address the two countries’ shared security concerns."
newsletters,https://saudiembassy.net/newsletters/saudi-arabia-focus/june-2017,Saudi Arabia in Focus,2017/6/30,"Saudi Arabia JUNE 2017 
Government
Inside the Issue
King Salman Names New Crown Prince, Interior Minister
Foreign Minister: Demands That Qatar Stop Funding Terrorism Are Non-Negotiable 
Foreign Minster Meets With U.S.Secretary of State  
White Paper: Saudi Arabia and the Visit of President Trump   
Saudi-Owned TV Channel Fights Daesh Propaganda With New Drama Series  
Crown Prince Directs $66.7M to Fight Cholera in Yemen Saudi Arabia Achieves Majority of UN Development Goals Companies Collaborate to Release Report on Saudi Women in Business
Government: King Salman Names New Crown Prince, Interior Minister 
On June 21, Custodian of the Two Holy Mosques King Salman bin Abdulaziz issued a number of royal orders, including the appointment of Prince Mohammed bin Salman as Crown Prince and Deputy Prime Minister.
The Crown Prince will continue in his role as Minister of Defense and other missions previously assigned to him.
Prince Abdulaziz bin Saud bin Naif bin Abdulaziz Al-Saud was named Minister of Interior, and Dr.Ahmed bin Mohammed Al-Salem was appointed Deputy Minister of Interior at the rank of Minister.
President Trump called Prince Mohammed to congratulate him on his new position.
During the call, the President and the Crown Prince reiterated the commitment of the U.S.
and Saudi Arabia to close cooperation to advance stability and security in the Middle East and across the world.
Regional Security: 
Foreign Minister: Demands That Qatar Stop Funding Terrorism Are Non-Negotiable 
On June 27, Foreign Minister Adel bin Ahmed Al-Jubeir met with a group of journalists in Washington to brief them on the ongoing diplomatic situation with Qatar.
Saudi Arabia – along with the USaudinited Arab Emirates, Bahrain and Egypt – suspended diplomatic ties with Qatar on June 5 as a result of its ongoing financial support for terrorist and extremist organizations.
Arabia  Minister Al-Jubeir emphasized that Saudi Arabia’s demands are non-negotiable.
The decision to take diplomatic action against Qatar was made after consideration of Doha’s long history of behavior that includes harboring known terrorists and funding extremist groups throughout the region.
“This idea that you can fund extremist groups, that you can pay ransom to terrorist groups like Al-Qaeda and ISIS, that you can send $300 million to the Shi’ite militias in Iraq with most of it ending up with the Quds Force in Iran, is not acceptable,” Minister Al-Jubeir said.
“I think most countries in the world would agree with the demand to stop this.” 
“We have to have policy of zero tolerance,” he asserted.
“And unless we have that, we’re not going to be able to be effective in fighting terrorism or terror financing or extremism.”
BIL ATERAL REL ATIONS Foreign Minster Meets With U.S.Secretary of State Foreign Minister 
Al-Jubeir met with U.S.Secretary of State Rex Tillerson at the State Department on June 14, where the two parties discussed joint efforts to combat terrorism and extremism, along with other issues pertinent to regional and international cooperation.
Before the meeting, Minister Al-Jubeir told reporters that there is no blockade of Qatar.
“Qatar is free to go – the ports are open, the airports are open.
What we have done is we have denied them use of our airspace, and this is our sovereign right.
The limitation on the use of Saudi airspace is only limited to Qatari airways or Qatari-owned aircraft, not anybody else.
The seaports of Qatar are open; there is no blockade on them.
Qatar can move goods in and out whenever they want; they just cannot use our territorial waters,” he said.
“We have exercised our sovereign right to prohibit them from using our airspace.
We have allowed the movement of families between the two countries to happen so that we don’t divide families, and we are prepared to provide Qatar with food and medical supplies, should they need this, through the King Salman Center.” 
While in Washington, Minister Al-Jubeir also met with members of Congress.
White Paper: Saudi Arabia and the Visit of President TrumpThe Ministry of Foreign Affairs issued a white paper titled “Saudi Arabia and the Visit of President Trump,” providing an in-depth look at the major events and accomplishments that occurred during the U.S.President’s first visit to Saudi Arabia in May 2017.
The historic visit of President Trump to Saudi Arabia bolstered the longstanding Saudi-U.S.
relationship and expanded economic cooperation.
Fifty-five leaders and representatives from across the Arab and Islamic world gathered in the Kingdom during the two-day visit, for dialogue and exchange, uniting under one shared vision – together we prevail.
The new report, available on the embassy website, outlines the achievements of the three summits held and the major business opportunities that resulted from the first-ever Saudi-U.S.
CEO Summit, held the same weekend.
COUNTERTERRORISM
Saudi Arabia Saudi-Owned TV Channel Fights Daesh Propaganda With New Drama SeriesMBC, a private Saudi-owned television station, has launched a new drama series that aims to fight Daesh (ISIS) propaganda by depicting the violence and brutality faced by those who join the organization.
to radicalize and attract vulnerable people, pushing a grossly false view of life in the terror organization.
“Media is part of their (Daesh) offensive strategy.
Thus media organizations have the right, actually the duty, to face such an offensive – which is well-funded and on the internet and social media – with this series,” MBC spokesman Mazen Hayek told Reuters, which featured the new drama this month.
“Black Crows,” shown across the Arab world, demonstrates the cruelty to which Daesh recruits are subjected.
The show is meant to counter the propaganda promoted by Daesh, which uses the media 
HUMANITARIAN AID
Crown Prince Directs $66.7M to Fight Cholera in Yemen
Saudi Arabia announced a donation of $66.7 million to the United Nations Children’s Fund (UNICEF), the World Health Organization (WHO) and their partners to respond to the outbreak of cholera in Yemen.
The King Salman Humanitarian Aid & Relief Center (KSrelief) will work with the organizations to implement the new initiative immediately.
“We will continue to work with our partners across a broad range of humanitarian and relief efforts for the people of Yemen,” he said.
Dr.Mahmoud Fikri, WHO Regional Director for the Eastern Mediterranean, commented on the importance of the donation.
“The Kingdom of Saudi Arabia is committed to working closely with our aid partners to effectively address the cholera and general humanitarian situation in Yemen.
We have listened to the call from UNICEF and WHO for an immediate donation of $66.ss7 million to address cholera specifically, and have acted accordingly,” said Dr.Abdullah bin Abdulaziz Al-Rabeeah, Adviser at the Royal Court and Supervisor of KSrelief.
“On behalf of the WHO Regional Office I extend deep thanks and appreciation to His Royal Highness, Prince Mohammad bin Salman, Crown Prince of Saudi Arabia, Deputy Prime Minister and Minister of Defence for his noble initiative in the humanitarian field, to support efforts which aim to alleviate suffering, provide relief through working to contain cholera and prevent its complications in Yemen,” he said.
Development
Saudi Arabia Achieves Majority of UN Development Goals 
Saudi Arabia has surpassed a majority of the 17 United Nations Sustainable Development Goals (SDGs) by adopting structural reforms in their government.
and Planning, announced the achievement in a speech at the Second Forum of Economic and Social Council on Financing for Development, held at UN headquarters.
Abdullah Al-Marwani, assistant undersecretary for Planning and National Policies at the Ministry of Economy
Saudi Arabia“The Kingdom has already achieved most of the overall goals of sustainable development of the 17 goals of the UN,” Al-Marwani said.
“Sometimes these achievements exceeded the goals of the UN Agenda 2030 with the  average annual economic growth of the Kingdom amounting to about 3.6 percent, higher than the global average.” Al-Marwani pointed out that Vision 2030, and the associated National Transformation Program (NTP), have pushed Saudi Arabia toward achievement of the SDGs by increasing investment initiatives in human capital, infrastructure, education, health and alternative energy.
The ultimate goal of Vision 2030 and the NTP is to diversify and transform the Saudi economy and to improve the lives of Saudi citizens.
Other financial and health goals laid out in the UN SDGs have also been met.
“In addition, the overall financing is progressing at a steady pace where the domestic credit ratio provided by the financial sector increased from 1.8 percent in 2010 to 20.8 percent in 2015.
One of the most important goals achieved in the health sector in the Kingdom is life expectancy at birth, which has increased from 72.5 in 2000 to 74.5 in 2015,” he said.
Companies Collaborate to Release Report on Saudi Women in BusinessMore Saudi women are in the job market than ever before, according to a new report released as a collaborative effort between two companies analyzing the role of women in business and leadership in Saudi Arabia.
Glowork, a company founded by young Saudi entrepreneurs aiming to empower women and increase diversity in the Saudi workplace, partnered with AccountAbility – a leading global research, consulting and standards organization – to assess the landscape of women in management and leadership in the Kingdom.
The 40-page report titled “The Women in Management and Leadership in the Kingdom of Saudi Arabia 2017” analyzed data from a survey of more than 300 companies of varying sizes in the Kingdom.
“What this shows is that there are more women in the job market place than ever before,” Glowork founder and CEO Khalid Al Khudair told Arabia Now.
“There are also more women in senior positions too, so now we can see more benchmarks and it’s shown that they’ve got to where they need to be.
Women have always been in the job market in Saudi Arabia, but now they are increasing their presence in other sectors too, so things are really progressing well.”One of the key findings in the report is that three in four survey participants acknowledged that engaging female employments leads to productivity gains.
Additionally, it was found that organizations in Saudi Arabia are increasingly providing professional development structures for their female employees.
The report emphasizes that Saudi Arabia is in a period of transformation in terms of women in the workforce.
“The future is looking brighter,” said Al Khudair."
newsletters,https://saudiembassy.net/newsletters/saudi-arabia-focus/may-2017,Saudi Arabia in Focus,2017/5/1,"Custodian of the Two Holy Mosques King Salman bin Abdulaziz welcomed President Donald J. Trump to Riyadh, Saudi Arabia on May 20, 2017. This was the first time a U.S. president traveled to Saudi Arabia on his first foreign trip. The two countries engaged in a series of talks aimed at reaffirming and strengthening the longstanding Saudi-U.S. partnership. These talks resulted in the formulation of the Joint Strategic Vision Declaration, which ensured that both nations will dedicate themselves to strengthening their Strategic Partnership for the 21st Century.  Saudi Arabia
MAY 2017
Saudi Arabia Welcomes President Trump 
INSIDE THIS ISSUE 
President Trump Makes Historic Visit to Saudi ArabiaSaudi Arabia Unveils Center for Combating Extremism Three Summits, One Vision: President Trump Ramps Up Regional Engagement in Riyadh  
Saudi Arabia and U.S.to Co-Chair Terrorist Financing Targeting Center   
Saudi-U.S.CEO Summit Yields Billions in Investments
Arms Deal Bolsters Saudi Defense, Creates U.S.Jobs
President Trump Makes Historic Visit to Saudi Arabia 
In May, United States President Donald J.Trump made history: For the first time, a U.S.President traveled to Saudi Arabia on his first foreign trip, engaging in discussions with Saudi Arabia and other nations that resulted in several agreements and, ultimately, the strengthening of the critical Saudi-U.S.relationship.
The two countries engaged in a series of talks aimed at reaffirming the longstanding Saudi-U.S.partnership and strengthening the close ties between the two countries.
These talks resulted in the formulation of the Joint Strategic Vision Declaration, which ensured that both nations will dedicate themselves to strengthening their Strategic Partnership for the 21st Century.
According to the declaration, “The United States of America and the Kingdom of Saudi Arabia seek to embark on new initiatives to counter violent extremist messaging, disrupt financing of terrorism, and advance defense cooperation.”
“As we extend our thanks to and appreciation of [President Trump] for his response to attend and participate in this summit, we reaffirm our happiness and gratitude for His Excellency’s choice of the Kingdom of Saudi Arabia and this summit as His Excellency’s first trip and external participation since assuming office.” 
“This historic and unprecedented gathering of leaders—unique in the history of nations—is a symbol to the world of our shared resolve and our mutual respect.– Custodian of the Two Holy Mosques King Salman bin Abdulaziz, May 21, 2017 
To the leaders and citizens of every country assembled here today, I want you to know that the United States is eager to form closer bonds of friendship, security, culture and commerce.” – President Donald J. Trump, May 21, 2017
Furthermore, the declaration lays out a vision for a “robust, integrated regional security architecture,” recognizing that such infrastructure is necessary for successful cooperation.
The two countries will form a Strategic Joint Consultative Group to chart the course of the strategic partnership.
The group will meet at least once per year, alternating between the two countries, to review areas of cooperation and continually strengthen efforts toward collaboration.
The two leaders also agreed on the necessity of containing Iran’s interference in the internal affairs of Saudi Arabia and other regional states, encouragement of sectarianism, continued support of terrorism and militant proxy groups, and efforts to destabilize the region.
Additionally, Custodian of the Two Holy Mosques King Salman bin Abdulaziz and President Trump recognized the importance of economic ties between Saudi Arabia and the U.S., and took steps to increase trade and investment, develop joint economic projects, and create jobs in both countries.
The visit resulted in investment and trade agreements with a potential value of more than $350 billion.
Saudi Arabia Unveils Center for Combating Extremism
On May 21, King Salman inaugurated the new Global Center for Combating Extremist Ideology.
President Donald Trump joined the King for the opening of the Center, further underlining the close cooperation that Saudi Arabia and the U.S.enjoy in combating extremism.
The Center, headquartered in Riyadh, builds upon and extends the growing international cooperation in combating extremist ideology, and will use innovative techniques to fight the growth of terrorism and destroy its allure for vulnerable young people by promoting moderation and encouraging positive dialogue.
The Center will monitor, process and analyze extremist speech online in a number of languages and dialects, relying on technology that can process and analyze data in six seconds.
King Salman and President Trump sign investment agreements, May 20, 2017.
Three Summits, One Vision: President Trump Ramps Up Regional Engagement in Riyadh
Following the unprecedented Saudi-U.S.Summit, President Donald Trump participated in two other major forums during his visit to Riyadh: a GCC-U.S.Summit and the Arab Islamic American Summit.
All participants are hopeful that the administration’s commitment to ramp up engagement and dialogue will help solve the region’s most pressing problems.
The GCC-U.S.summit yielded the reaffirmation of the strategic partnership between the two parties.
A number of issues were discussed, including a commitment to tackling the root causes of crises in the Middle East, the need for more urgent steps to address threats posed by Daesh (ISIS) and Al-Qaeda, and the rejection of Iran’s continued interference in the internal affairs of the GCC states and other regional countries.
King Salman expressed his optimism about the outcomes of the meetings in his remarks at the Arab Islamic American Summit on May 21.
“The meeting significantly shows that our 55 Arab and Islamic countries attending the summit today with a population exceeding 1.5 billion, are an important partner in fighting the forces of extremism and terrorism and achieving world peace, security and stability,” said King Salman.
“His Excellency [President Trump] holds many hopes and aspirations for cooperation with the Arab and Muslim world.” President Trump also gave a speech in which he spelled out the necessity for cooperation between the U.S.and the entire region.
“You also hosted me in the treasured home of King Abdulaziz, the founder of the Kingdom who united your great people,” President Trump remarked.
“Working alongside another beloved leader – American President Franklin Roosevelt – King Abdulaziz began the enduring partnership between our two countries.
King Salman: your father would be so proud to see that you are continuing his legacy – and just as he opened the first chapter in our partnership, today we begin a new chapter that will bring lasting benefits to our citizens.” President Trump laid out the U.S.commitment to work alongside Arab and Muslim nations to defeat terrorism and extremism.
“This is not a battle between different faiths, different sects, or different civilizations,” he said.
“This is a battle between barbaric criminals who seek to obliterate human life, and decent people of all religions who seek to protect it.
This is a battle between good and evil.” This sentiment was echoed by Foreign Minister Adel bin Ahmed Al-Jubeir at a joint press conference with Secretary of State Rex Tillerson.
“Unless we are able to move [away] from notions of a clash of civilizations and move towards a partnership among civilizations, we will not be able to eradicate the scourge of terrorism,” said Minister Al-Jubeir.
Saudi Arabia and U.S.to Co-Chair Terrorist Financing Targeting Center 
Saudi Arabia and the United States signed an agreement on May 21 announcing the intent to establish the Terrorist Financing Center (TFTC).
The TFTC marks a collaborative approach to confronting new and evolving threats from terrorist financing, leveraging existing tools and formalizing cooperation between the U.S., Saudi Arabia and partners in the Gulf.
U.S. Treasury Secretary Steven T. Mnuchin praised the agreement, pointing to the benefits of enhanced cooperation between the two countries.
“This new Terrorist Financing Targeting Center will enhance existing tools and cooperation with partners in the Gulf to forcefully address evolving threats,” Secretary Mnuchin said.
“Treasury will offer the vast expertise of our Office of Terrorism and Financial Intelligence to this creative new effort.
We will co-chair the TFTC with Saudi Arabia, and will work collaboratively with the countries of the Gulf Cooperation Council to counter these global terror networks.”
Saudi-U.S.CEO Summit Yields Billions in Investments
As President Donald Trump traveled to Saudi Arabia, another high profile event was being held in tandem in Riyadh: the inaugural Saudi-U.S.CEO Forum, attended by more than 100 CEOs and leaders of the most influential companies in Saudi Arabia and the U.S.Saudi and U.S.companies signed investment and trade agreements worth $350 billion.
The agreements are expected to drive economic growth and create jobs in both the U.S.and Saudi Arabia.
agreements demonstrate the fast diversification that the Kingdom’s economy is currently undergoing.
“The sheer breadth and scale of these agreements epitomize the accelerating diversification of the Kingdom’s economy into high-growth sectors such as technology, industrial manufacturing and aerospace, creating and safeguarding 250,000 jobs both in Saudi Arabia and the U.S.,” he said.
Secretary of State Rex Tillerson commented on the agreements during a press briefing with Foreign Minister Adel Al-Jubeir.
“We expect that these investments over the next 10 years or so will provide hundreds of thousands of jobs in both the United States and Saudi Arabia,” said Secretary Tillerson.
“They will lead to a transfer of technology from the U.S.to Saudi Arabia, enhance our economy, and also enhance American investments in Saudi Arabia, which already are the largest investments of anyone.”The agreements are in line with Saudi Arabia’s Vision 2030 plan for economic development and reform.
Dr.Majed Al-Kassabi, Minister for Commerce and Investment in Saudi Arabia, emphasized that the The agreements covered a number of sectors, including defense, energy, oil and gas, chemicals, infrastructure, technology and digital solutions, healthcare and pharmaceuticals.
Minister of Energy, Industry and Mineral Resources Khalid Al-Falih participates in the Ministerial Panel at the Saudi–U.S.CEO Forum, May 20, 2017.
Arms Deal Bolsters Saudi Defense, Creates U.S.Jobs
While in Riyadh, President Trump and King Salman announced a defense package potentially worth more than $110 billion, aimed at building the security capabilities of Saudi Arabia and contributing to job creation in the U.S.The package of defense equipment will contribute to the long-term security of Saudi Arabia, increasing capabilities to fight terrorism in the region and effectively contribute to regional security.
The sale will include air force modernization, with improvements to systems and training that will enable the Kingdom to continue its air campaign against Daesh targets in Syria.
The arms sale demonstrates the U.S.commitment to Saudi Arabia, while expanding opportunities for American companies in the region and, according to the Trump administration, potentially supporting tens of thousands of new jobs in the United States.
Approximately 1.2 million Americans work in the aerospace and defense sectors."
newsletters,https://saudiembassy.net/newsletters/saudi-arabia-focus/april-2017,Saudi Arabia in Focus,2017/4/1,"Saudi Arabia APRIL 2017
SAUDI-U.S. RELATIONS
INSIDE THIS ISSUE
King Salman Appoints New Ambassador to Washington
Secretary of State Speaks at U.S.-Saudi CEO Summit
Op-ed: Saudi Ambassador Praises Saudi-U.S. Partnership   
White Paper: Saudi Arabia and the Yemen Conflict   
Saudi Provides $8.2 Billion in Humanitarian Aid to Yemen
Deputy Crown Prince Discusses Vision 2030 TransformationSaudi Minister of Commerce Discusses Vision 2030 in Washington
White Paper: Saudi Arabia and Counterterrorism
Secretary of Defense Travels to Saudi Arabia, Reaffirms Bilateral Security Ties
King Salman Appoints New Ambassador to Washington 
NOTABLE QUOTE
 “I’m pleased [to be here today] to reaffirm the very strong partnership that exists between the United State and the Kingdom of Saudi Arabia.
On  April  22,  Custodian  of  the  Two  Holy  Mosques  King  Sal-man  bin  Abdulaziz  appointed  Prince  Khalid  bin  Salman  bin Abdulaziz  as  the  Kingdom’s  new  ambassador  to  the  United States.
We have a long relationship with Saudi Arabia that extends over 80 years, and our support for a strong and steady partner on economic cooperation remains as firm as ever.”
After graduating from the King Faisal Air Academy in Riyadh, Prince Khalid received pilot training in the United States at Co-lumbus  Air  Force  Base  in  Mississippi.
He  went  on  to  receive training on advanced electronic warfare in France.
Prince Khalid flew F15-S combat missions against Daesh (ISIS) as part of the Global Coalition Against Daesh and over Yemen as  part  of  Operations  Decisive  Storm  and  Renewal  of  Hope while on active duty in the Royal Saudi Air Force.
– Secretary of State Rex Tillerson, April 19, Remarks at the U.S.-Saudi Arabia CEO Summit
Secretary of State Speaks at U.S.-Saudi CEO SummitOn April 19, Secretary of State Rex Tillerson offered remarks at the U.S.-Saudi Arabia CEO Summit hosted by the U.S. Chamber of Commerce in Washington, D.C.leadership a strong and steady partner on these issues as well as on economic cooperation,” Sec.Tillerson stated.
Speaking on U.S.-Saudi trade relations and Vision 2030 reforms pursued by the Kingdom, Tillerson praised  Saudi Arabia for its engaged and active role in the international community.
“As we work together with Saudi Arabia on some of the most vexing problems confronting Middle East security and stability, we are very encouraged to find in the Saudi 
Sec.Tillerson also pointed to the friendly business environment of Saudi Arabia, which he said will likely produce an increase in business collaboration.
“When U.S. companies invest in the Saudi economy, everyone wins.
The U.S. creates jobs at home, and businesses in the Gulf region get the best business partners that the global marketplace has to offer,”  he asserted.
Op-ed: Saudi Ambassador Praises Saudi-U.S. Partnership
Ambassador Abdullah Al-Saud praised the Saudi-U.S. partnership and President Trump’s decision to order missile strikes in Syria in an April column in the Wall Street Journal.
“The U.S. has been working closely with us for a long time to combat terror groups and to deter Iran and Hezbollah, often in ways the public doesn’t see.
Our support has been critical, but there are certain definitive actions that only the U.S. can take, certain voids that only the U.S. can fill,” wrote Amb.
Al-Saud.
The Ambassador outlined the value of decisive American action in the region.
“We value our alliance with the U.S., and we believe that American power – and the demonstrated willingness to use it judiciously – can change the dynamics in the Middle East for the better.
In the end, it is American power, reinforcing and complementing the work of America’s allies in the region, that will bring stability and lasting peace,” he concluded.
YEMEN
White Paper: Saudi Arabia and the Yemen ConflictThe Ministry of Foreign Affairs issued a white paper titled “Saudi Arabia and the Yemen Conflict,” providing an in-depth look into the historical and geopolitical aspects of the conflict.
and discusses the major strategic interests at stake in the country.
It also gives an overview of Iran’s destabilizing influence, Al-Qaeda in the Arabian Peninsula’s presence, Houthi violations and Saudi humanitarian aid to the people of Yemen.
The paper outlines the major achievements of the Saudi-led Coalition to Support Legitimacy in Yemen The paper is available on the Saudi Embassy’s website.2 Saudi ArabiaSaudi Provides $8.2 Billion in Humanitarian Aid to YemenSaudi Arabia pledged a $150 million donation to support the King Salman Humanitarian Aid and Relief Center (KSRelief) in Yemen during the Geneva aid conference on April 25.
Dr. Abdullah Al-Rabeeah, supervisor general for KSRelief, explained that the new donation comes as part of the $8.2 billion committed by the Kingdom within its humanitarian and developmental assistance to Yemen since April 2015.
Established in May 2015, KSRelief has provided health, nutrition, and sanitation aid and relief to 17 million people impacted by the conflict in Yemen.
KSRelief, in partnership with a number of international humanitarian organizations, has established more than 100 health facilities, provided emergency food aid and supplied more than 350,000 gallons of fuel to medical facilities.
Saudi Arabia remains the single-largest donor of humanitarian assistance to Yemen.
VISION 2030
Deputy Crown Prince Discusses Vision 2030 Transformation
A piece by David Ignatius titled “A young prince is reimagining Saudi Arabia.
Can he make his vision come true” was published on April 20 in The Washington Post.
The article profiled Deputy Crown Prince Mohammed bin Salman, who outlined the progress that the Kingdom has made on the Vision 2030 plan, one year after its public launch.
Prince Mohammed highlighted that the budget deficit has been cut and non-oil revenue is projected to grow another 12 percent this year.
He also detailed plans to privatize Saudi Aramco, which is set to take place next year and is a major component of the push to diversify the economy away from reliance on energy.
Another priority, he said, is mining – further exploration by the industry is expected to tap into an estimated $1.5 trillion in potential mineral wealth.
“We want, as the Saudi people, to enjoy the coming days, and concentrate on developing our society and developing ourselves as individuals and families, while retaining our religion and customs.
We will not continue to be in the post-’79 era,” he said.
Saudi Minister of Commerce Discusses Vision 2030 in Washington
The Center for Strategic and International Studies (CSIS) recently welcomed H.E.Dr. Majed Al-Qasabi, Saudi Minister of Commerce and Investment, to review the progress of implementing Vision 2030 reforms since the national strategy’s release in  April 2016.
Highlighting the successes of Vision 2030, Al-Qasabi declared that the Kingdom is experiencing record transformation and openness to international exchange.
Additionally, Al-Qasabi commended Saudi women and youth for their significant contributions to economic development and national reform.
The success of Vision 2030, he indicated, relies on society’s commitment to embrace the kind of wide-ranging change that will produce greater governmental transparency and a widening of strategic economic and educational opportunities for Saudi citizens.
Announcing the upcoming award of 15 new trade licenses to American companies, Al-Qasabi emphasized that the Trump administration is seeking to engage the Kingdom in “win-win” deals for the U.S. and Saudi Arabia.
Al-Qasabi also underlined the importance of Secretary Tillerson’s recent remarks at the U.S. Chamber of Commerce, noting that international investments will rise dramatically as a result of the historic 85-year bilateral partnership.
COUNTERTERRORISM
White Paper: Saudi Arabia and Counterterrorism
The Ministry of Foreign Affairs issued a white paper titled “Saudi Arabia and Counterterrorism,” outlining Saudi Arabia’s efforts to combat the men, money and the mindset that terrorist organizations create and rely on.
Saudi Arabia has undertaken comprehensive efforts to combat terrorism.
Kingdom’s close cooperation with the international community to fight Daesh (ISIS), Al-Qaeda and their affiliates.
It also gives an in-depth look into its initiatives to counter terror financing and undermine the mindset that leads vulnerable individuals to support terrorism.
Secretary of Defense Travels to Saudi Arabia, Reaffirms Bilateral Security Ties
Secretary of Defense James Mattis traveled to Saudi Arabia for discussions on strengthening the Saudi-U.S. security partnership.
Secretary Mattis told reporters that Saudi Arabia remains a “pillar of [the U.S.] security framework for the region and for American interests.”
King Salman met with Secretary Mattis to discuss ways in which the Saudi-U.S. strategic relationship could be strengthened and broadened.
“It’s very clear that Saudi Arabia is stepping up to its regional role…at a key time Secretary Mattis condemned the subversive role of Iran in the region, asserting that “Everywhere you look, if there’s trouble in the region, you find Iran.in terms of trying to restore stability in this key region in the world,” he added.
” On Yemen, the Secretary aligned with Saudi Arabia’s view that a political solution is the only viable outcome to the conflict to ensure that it ends as expediently as possible."
