topic_prob_col_0,topic_prob_col_1,topic_prob_col_2,topic_prob_col_3,topic_prob_col_4,topic_prob_col_5,topic_prob_col_6,topic_prob_col_7
1.0,2.6310356244313744e-307,1.5052479704905812e-307,1.2658160954467381e-307,1.741480949169212e-307,6.850699681153913e-308,5.039000204183304e-308,2.784520284176778e-308
1.0,2.6380067401473704e-307,1.5044869187808863e-307,1.2744704088534352e-307,1.7351392874097955e-307,6.86984394304233e-308,5.0155883929293585e-308,2.802309148185563e-308
1.0,3.038393714787511e-307,1.943211337356019e-307,1.1272204586947734e-307,1.7537392399431701e-307,5.786779707989151e-308,5.3038889588562505e-308,2.459821246938904e-308
0.46082960834212033,0.02053109246873061,0.01971811720386239,0.011299550675843047,0.015952591687731752,0.008977629112697422,0.0041274888784276365,0.002424346544119865
0.5322807498985139,0.07349846452043407,0.04186159085082915,0.027139000444146032,0.04377170462869932,0.013893505787558658,0.01306368304178212,0.005950820075225233
1.0,6.272267243318801e-307,1.3459898822416629e-307,1.377362204427248e-307,1.4286554807360446e-307,4.245210700167955e-308,4.731446372404551e-308,3.184887365528609e-308
1.0,6.732590770085573e-307,1.2539333357623426e-307,1.1534957952578633e-307,1.3500608101413346e-307,3.218896749926596e-308,5.092457768514721e-308,2.740896235612211e-308
1.0,2.22933757238405e-307,1.5358630281803024e-307,1.2380686402336765e-307,2.573886781465828e-307,9.726005334816982e-308,4.684764756453497e-308,2.703928420268111e-308
0.3918504162067302,0.050578568102246584,0.027766611586403218,0.020841594322870294,0.03217794043251179,0.011678034642758317,0.0076799205012535255,0.004507701067478393
0.3736885799887134,0.04237039639796415,0.02531962021739527,0.019078676026509457,0.05264074883556312,0.014396034294895053,0.008055124410842746,0.0041920398726521604
0.44372158731358396,0.05510349668040211,0.03539988056645402,0.049312092943866105,0.019500174698324067,0.012648115153266531,0.006865762283147026,0.009657261569406796
1.0,3.227583995721667e-307,1.5196116933979595e-307,1.4614989735544958e-307,1.1357171292796654e-307,4.2773766772349655e-308,4.793569232515723e-308,3.216606593149295e-308
0.5731101679858234,0.050419135215175326,0.032148423371479905,0.04113157398046616,0.017316140576338512,0.010701651398468142,0.006084808141869324,0.008121303510994972
0.3242031883154066,0.03748068711250245,0.019817216376823356,0.017162482212544204,0.022805489258632773,0.010250208597948054,0.005652860916739123,0.0037214134894517875
1.0,2.186729408051221e-307,1.53701592389314e-307,1.253676195830023e-307,2.4704233842111144e-307,1.059738146499546e-307,4.483503110921541e-308,2.7263753120154385e-308
1.0,2.2991749728149075e-307,1.404865730356397e-307,1.776669902393715e-307,7.912400111101189e-308,4.801141284311036e-308,2.7661630564382775e-308,3.5464668338345986e-308
1.0,3.241734849190195e-307,1.5404459174293838e-307,1.4369039671534982e-307,1.1551596221628113e-307,4.2907070356233444e-308,4.889902158277858e-308,3.162551261349174e-308
